Year,Name,team,salary,bloodType,height,weight,UniformNum,position,Games,AtBats,Hit,HR,Win,Lose,Save,Hold
2012年度,江川　智晃,Softbank,900,B型,180,81,43,外野手,56,160,39,4,NA,NA,NA,NA
2012年度,今宮　健太,Softbank,900,O型,171,67,2,内野手,126,307,73,2,NA,NA,NA,NA
2012年度,武田　翔太,Softbank,800,B型,187,84,30,投手,11,NA,NA,NA,8,1,0,0
2012年度,中村　晃,Softbank,800,O型,175,81,60,外野手,39,57,13,0,NA,NA,NA,NA
2012年度,川原　弘之,Softbank,600,O型,185,95,26,投手,2,NA,NA,NA,0,0,0,0
2012年度,李　杜軒,Softbank,500,A型,173,88,45,内野手,15,29,6,1,NA,NA,NA,NA
2012年度,千賀　滉大,Softbank,440,A型,185,81,21,投手,2,NA,NA,NA,0,1,0,0
2012年度,福元　淳史,Softbank,440,O型,176,75,68,内野手,1,0,0,0,NA,NA,NA,NA
2012年度,中島　裕之,Lions,28000,A型,181,90,3,内野手,136,499,155,13,NA,NA,NA,NA
2012年度,中村　剛也,Lions,25000,O型,175,102,60,内野手,123,432,100,27,NA,NA,NA,NA
2012年度,涌井　秀章,Lions,21000,A型,185,85,18,投手,55,NA,NA,NA,1,5,30,3
2012年度,栗山　巧,Lions,20000,O型,177,85,1,外野手,103,394,114,2,NA,NA,NA,NA
2012年度,石井　一久,Lions,17000,O型,185,100,16,投手,24,NA,NA,NA,10,5,0,0
2012年度,片岡　易之,Lions,13000,O型,176,83,7,内野手,52,204,46,2,NA,NA,NA,NA
2012年度,岸　孝之,Lions,11000,A型,180,70,11,投手,26,NA,NA,NA,11,12,0,0
2012年度,西口　文也,Lions,10000,O型,182,75,13,投手,14,NA,NA,NA,5,2,0,0
2012年度,ウィリアムス,Lions,7000,不明,191,91,54,投手,55,NA,NA,NA,4,3,4,25
2012年度,ヘルマン,Lions,5600,不明,175,88,6,内野手,144,507,137,3,NA,NA,NA,NA
2012年度,嶋　重宣,Lions,5000,A型,181,95,42,外野手,27,74,13,1,NA,NA,NA,NA
2012年度,カーター,Lions,4800,不明,183,98,2,内野手,59,126,37,4,NA,NA,NA,NA
2012年度,ＭＩＣＨＥＡＬ,Lions,4000,A型,178,82,23,投手,17,NA,NA,NA,0,3,1,4
2012年度,星野　智樹,Lions,4000,B型,179,74,26,投手,6,NA,NA,NA,0,0,0,0
2012年度,平尾　博嗣,Lions,3800,O型,176,79,8,内野手,12,15,2,0,NA,NA,NA,NA
2012年度,ゴンザレス,Lions,3400,不明,178,102,50,投手,16,NA,NA,NA,2,5,3,0
2012年度,牧田　和久,Lions,3400,A型,177,82,35,投手,27,NA,NA,NA,13,9,0,0
2012年度,阿部　真宏,Lions,3300,B型,181,83,9,内野手,14,14,0,0,NA,NA,NA,NA
2012年度,佐藤　友亮,Lions,3300,O型,178,85,10,外野手,12,14,1,0,NA,NA,NA,NA
2012年度,炭谷　銀仁朗,Lions,3200,O型,180,93,27,捕手,139,360,70,0,NA,NA,NA,NA
2012年度,原　拓也,Lions,3000,O型,175,78,5,内野手,86,113,19,0,NA,NA,NA,NA
2012年度,岡本　篤志,Lions,2900,O型,177,79,22,投手,59,NA,NA,NA,1,3,2,15
2012年度,藤田　太陽,Lions,2600,B型,187,95,45,投手,3,NA,NA,NA,0,0,0,0
2012年度,長田　秀一郎,Lions,2400,O型,179,80,34,投手,53,NA,NA,NA,2,1,1,26
2012年度,浅村　栄斗,Lions,2400,O型,181,85,32,内野手,114,404,99,7,NA,NA,NA,NA
2012年度,高山　久,Lions,2200,O型,177,84,44,外野手,35,54,11,1,NA,NA,NA,NA
2012年度,菊池　雄星,Lions,2000,O型,184,88,17,投手,14,NA,NA,NA,4,3,1,0
2012年度,秋山　翔吾,Lions,1800,A型,183,86,55,外野手,107,403,118,4,NA,NA,NA,NA
2012年度,上本　達之,Lions,1800,B型,186,96,49,捕手,74,116,27,2,NA,NA,NA,NA
2012年度,坂田　遼,Lions,1600,A型,178,90,31,外野手,16,44,10,0,NA,NA,NA,NA
2012年度,大石　達也,Lions,1500,A型,185,92,15,投手,24,NA,NA,NA,1,1,0,1
2012年度,大崎　雄太朗,Lions,1500,O型,169,76,0,外野手,107,260,70,1,NA,NA,NA,NA
2012年度,十亀　剣,Lions,1500,O型,183,82,21,投手,41,NA,NA,NA,6,0,0,9
2012年度,平野　将光,Lions,1400,B型,186,88,19,投手,3,NA,NA,NA,0,0,0,0
2012年度,星　孝典,Lions,1400,B型,176,82,25,捕手,29,21,3,0,NA,NA,NA,NA
2012年度,鬼崎　裕司,Lions,1400,B型,177,77,56,内野手,57,17,2,0,NA,NA,NA,NA
2012年度,米野　智人,Lions,1300,B型,183,85,36,外野手,32,58,12,1,NA,NA,NA,NA
2012年度,小石　博孝,Lions,1300,A型,178,85,29,投手,9,NA,NA,NA,1,1,0,0
2012年度,野上　亮磨,Lions,1300,A型,177,71,20,投手,23,NA,NA,NA,8,5,0,0
2012年度,大島　裕行,Lions,1250,O型,180,85,51,外野手,5,9,2,0,NA,NA,NA,NA
2012年度,松永　浩典,Lions,1200,B型,175,77,38,投手,56,NA,NA,NA,2,1,0,12
2012年度,熊代　聖人,Lions,1100,O型,175,72,58,外野手,109,115,31,0,NA,NA,NA,NA
2012年度,林崎　遼,Lions,1000,O型,175,75,00,内野手,5,0,0,0,NA,NA,NA,NA
2012年度,藤原　良平,Lions,950,A型,183,78,28,投手,1,NA,NA,NA,0,0,0,0
2012年度,木村　文紀,Lions,900,O型,182,88,41,投手,8,NA,NA,NA,0,0,0,0
2012年度,岡本　洋介,Lions,900,A型,177,75,30,投手,1,NA,NA,NA,0,1,0,0
2012年度,田代　将太郎,Lions,800,A型,178,75,61,外野手,5,0,0,0,NA,NA,NA,NA
2012年度,斉藤　彰吾,Lions,750,B型,179,82,65,外野手,29,27,6,0,NA,NA,NA,NA
2012年度,武隈　祥太,Lions,700,A型,180,79,48,投手,14,NA,NA,NA,1,2,0,2
2012年度,山本　淳,Lions,700,A型,188,90,40,投手,4,NA,NA,NA,0,1,0,0
2012年度,永江　恭平,Lions,600,B型,174,77,59,内野手,27,27,1,0,NA,NA,NA,NA
2012年度,石川　貢,Lions,600,B型,180,80,53,外野手,7,9,2,0,NA,NA,NA,NA
2012年度,星　秀和,Lions,600,A型,180,92,33,外野手,71,100,19,1,NA,NA,NA,NA
2012年度,田中　靖洋,Lions,550,A型,183,88,66,投手,5,NA,NA,NA,0,0,0,0
2012年度,宮田　和希,Lions,500,A型,182,80,68,投手,3,NA,NA,NA,0,0,0,0
2012年度,田中　将大,Eagles,32000,A型,188,93,18,投手,22,NA,NA,NA,10,4,0,0
2012年度,岩村　明憲,Eagles,15000,O型,176,84,1,内野手,26,67,14,1,NA,NA,NA,NA
2012年度,松井　稼頭央,Eagles,15000,O型,177,85,7,内野手,106,402,107,9,NA,NA,NA,NA
2012年度,鉄平,Eagles,11000,AB型,178,78,46,外野手,121,315,79,1,NA,NA,NA,NA
2012年度,小山　伸一郎,Eagles,10000,O型,180,90,57,投手,57,NA,NA,NA,1,2,0,25
2012年度,ラズナー,Eagles,10000,A型,191,95,17,投手,46,NA,NA,NA,1,3,6,17
2012年度,高須　洋介,Eagles,7500,B型,170,73,4,内野手,58,176,43,0,NA,NA,NA,NA
2012年度,フェルナンデス,Eagles,7000,不明,192,100,3,内野手,129,440,107,3,NA,NA,NA,NA
2012年度,聖澤　諒,Eagles,6500,B型,179,72,23,外野手,138,523,141,4,NA,NA,NA,NA
2012年度,ヒメネス,Eagles,6500,不明,188,85,42,投手,18,NA,NA,NA,5,10,0,0
2012年度,永井　怜,Eagles,6400,A型,178,72,30,投手,5,NA,NA,NA,1,3,0,0
2012年度,青山　浩二,Eagles,6200,B型,180,80,41,投手,61,NA,NA,NA,5,4,22,2
2012年度,嶋　基宏,Eagles,6000,A型,179,82,37,捕手,91,265,77,1,NA,NA,NA,NA
2012年度,ガルシア,Eagles,5000,不明,193,82,50,内野手,77,269,61,7,NA,NA,NA,NA
2012年度,草野　大輔,Eagles,4500,B型,170,78,12,内野手,24,58,14,1,NA,NA,NA,NA
2012年度,テレーロ,Eagles,4000,不明,190,93,44,外野手,34,111,17,1,NA,NA,NA,NA
2012年度,片山　博視,Eagles,4000,A型,191,95,28,投手,41,NA,NA,NA,0,2,0,12
2012年度,藤田　一也,Eagles,3900,O型,175,75,6,内野手,63,172,53,0,NA,NA,NA,NA
2012年度,有銘　兼久,Eagles,3500,B型,180,78,26,投手,1,NA,NA,NA,0,0,0,0
2012年度,塩見　貴洋,Eagles,3200,A型,182,77,11,投手,19,NA,NA,NA,6,10,0,0
2012年度,加藤　大輔,Eagles,3000,B型,179,93,54,投手,35,NA,NA,NA,1,0,0,2
2012年度,牧田　明久,Eagles,2500,A型,182,78,5,外野手,123,378,85,9,NA,NA,NA,NA
2012年度,中村　真人,Eagles,2380,AB型,176,71,00,外野手,25,53,12,1,NA,NA,NA,NA
2012年度,小山　桂司,Eagles,2300,A型,175,81,65,捕手,22,58,13,0,NA,NA,NA,NA
2012年度,川井　貴志,Eagles,2000,A型,180,84,45,投手,8,NA,NA,NA,2,1,0,1
2012年度,佐竹　健太,Eagles,2000,B型,178,83,14,投手,3,NA,NA,NA,0,0,0,0
2012年度,上園　啓史,Eagles,1900,O型,182,84,47,投手,1,NA,NA,NA,0,1,0,0
2012年度,横川　史学,Eagles,1700,B型,186,90,25,外野手,11,20,3,0,NA,NA,NA,NA
2012年度,美馬　学,Eagles,1600,O型,169,75,31,投手,23,NA,NA,NA,8,10,0,0
2012年度,武藤　好貴,Eagles,1500,O型,178,74,34,投手,9,NA,NA,NA,0,0,0,0
2012年度,下柳　剛,Eagles,1500,O型,184,95,91,投手,4,NA,NA,NA,0,2,0,0
2012年度,中島　俊哉,Eagles,1500,O型,180,80,8,外野手,58,96,24,0,NA,NA,NA,NA
2012年度,ダックワース,Eagles,1500,不明,188,97,69,投手,6,NA,NA,NA,3,1,0,0
2012年度,戸村　健次,Eagles,1410,B型,185,76,22,投手,9,NA,NA,NA,3,2,0,0
2012年度,稲田　直人,Eagles,1300,B型,177,79,0,内野手,2,4,1,0,NA,NA,NA,NA
2012年度,橋本　義隆,Eagles,1200,A型,181,85,38,投手,8,NA,NA,NA,0,0,0,0
2012年度,西村　弥,Eagles,1200,A型,177,75,66,内野手,82,38,11,0,NA,NA,NA,NA
2012年度,伊志嶺　忠,Eagles,1200,AB型,178,78,48,捕手,11,24,4,0,NA,NA,NA,NA
2012年度,阿部　俊人,Eagles,1100,AB型,180,73,9,内野手,30,47,14,0,NA,NA,NA,NA
2012年度,小斉　祐輔,Eagles,1000,O型,178,88,43,内野手,11,17,3,1,NA,NA,NA,NA
2012年度,井上　雄介,Eagles,980,O型,182,85,49,投手,2,NA,NA,NA,0,0,0,0
2012年度,高堀　和也,Eagles,900,A型,183,70,24,投手,13,NA,NA,NA,3,0,0,2
2012年度,土屋　朋弘,Eagles,820,O型,178,70,40,投手,8,NA,NA,NA,1,0,0,0
2012年度,岡島　豪郎,Eagles,800,A型,177,82,27,捕手,43,120,31,2,NA,NA,NA,NA
2012年度,島内　宏明,Eagles,800,B型,180,76,35,外野手,41,97,29,2,NA,NA,NA,NA
2012年度,銀次,Eagles,720,A型,174,85,33,内野手,126,432,121,4,NA,NA,NA,NA
2012年度,河田　寿司,Eagles,710,O型,180,90,99,捕手,18,41,12,0,NA,NA,NA,NA
2012年度,枡田　慎太郎,Eagles,660,AB型,178,80,32,内野手,79,254,75,5,NA,NA,NA,NA
2012年度,辛島　航,Eagles,620,A型,173,72,58,投手,16,NA,NA,NA,8,5,0,0
2012年度,菊池　保則,Eagles,620,O型,180,80,59,投手,4,NA,NA,NA,1,1,0,0
2012年度,西田　哲朗,Eagles,600,O型,180,78,55,内野手,20,22,3,0,NA,NA,NA,NA
2012年度,釜田　佳直,Eagles,600,A型,177,78,21,投手,20,NA,NA,NA,7,4,0,0
2012年度,榎本　葵,Eagles,600,O型,179,78,36,外野手,16,19,3,0,NA,NA,NA,NA
2012年度,定岡　卓摩,Eagles,500,O型,180,85,62,内野手,16,32,5,0,NA,NA,NA,NA
2012年度,李　大浩,Orix,25000,不明,194,130,25,内野手,144,525,150,24,NA,NA,NA,NA
2012年度,金子　千尋,Orix,16000,O型,180,77,19,投手,9,NA,NA,NA,4,3,0,0
2012年度,坂口　智隆,Orix,13500,O型,180,76,9,外野手,40,158,36,0,NA,NA,NA,NA
2012年度,平野　佳寿,Orix,12000,O型,186,84,16,投手,70,NA,NA,NA,7,4,9,21
2012年度,岸田　護,Orix,11000,A型,180,80,18,投手,52,NA,NA,NA,4,2,18,3
2012年度,後藤　光尊,Orix,10000,A型,175,75,1,内野手,131,520,126,4,NA,NA,NA,NA
2012年度,井川　慶,Orix,10000,O型,186,93,29,投手,12,NA,NA,NA,2,7,0,0
2012年度,寺原　隼人,Orix,8500,A型,179,87,20,投手,16,NA,NA,NA,6,8,0,0
2012年度,Ｔ−岡田,Orix,7800,B型,186,100,55,外野手,103,378,106,10,NA,NA,NA,NA
2012年度,フィガロ,Orix,6000,不明,183,78,42,投手,11,NA,NA,NA,0,5,0,0
2012年度,鈴木　郁洋,Orix,6000,O型,181,75,44,捕手,41,66,13,0,NA,NA,NA,NA
2012年度,大引　啓次,Orix,5800,A型,178,80,10,内野手,110,352,79,6,NA,NA,NA,NA
2012年度,北川　博敏,Orix,5500,A型,180,95,23,内野手,59,140,31,1,NA,NA,NA,NA
2012年度,木佐貫　洋,Orix,5000,B型,186,84,12,投手,24,NA,NA,NA,5,9,0,0
2012年度,赤田　将吾,Orix,5000,A型,179,83,7,外野手,26,72,10,1,NA,NA,NA,NA
2012年度,香月　良太,Orix,4500,A型,180,85,17,投手,52,NA,NA,NA,1,2,0,10
2012年度,マクレーン,Orix,4000,不明,188,84,50,投手,18,NA,NA,NA,5,4,0,0
2012年度,日高　剛,Orix,4000,A型,182,88,27,捕手,52,117,28,1,NA,NA,NA,NA
2012年度,中山　慎也,Orix,4000,A型,182,82,34,投手,53,NA,NA,NA,1,7,0,14
2012年度,近藤　一樹,Orix,4000,A型,183,80,11,投手,1,NA,NA,NA,0,1,0,0
2012年度,吉野　誠,Orix,3600,B型,182,86,48,投手,40,NA,NA,NA,2,1,0,7
2012年度,高橋　信二,Orix,3500,A型,182,90,6,内野手,28,89,18,2,NA,NA,NA,NA
2012年度,バルディリス,Orix,3500,不明,185,90,52,内野手,143,503,133,10,NA,NA,NA,NA
2012年度,小松　聖,Orix,3500,O型,180,80,28,投手,21,NA,NA,NA,3,5,0,2
2012年度,西　勇輝,Orix,3000,B型,180,80,21,投手,19,NA,NA,NA,8,3,0,0
2012年度,山崎　浩司,Orix,2800,O型,180,74,2,内野手,35,37,7,0,NA,NA,NA,NA
2012年度,荒金　久雄,Orix,2650,A型,178,77,31,外野手,3,8,2,0,NA,NA,NA,NA
2012年度,森山　周,Orix,2400,O型,179,73,0,外野手,18,26,4,0,NA,NA,NA,NA
2012年度,ミンチェ,Orix,2200,B型,182,90,00,投手,37,NA,NA,NA,0,3,1,10
2012年度,スケールズ,Orix,2000,不明,182,86,4,内野手,85,305,80,5,NA,NA,NA,NA
2012年度,鴨志田　貴司,Orix,1900,O型,186,92,39,投手,2,NA,NA,NA,0,0,0,0
2012年度,竹原　直隆,Orix,1900,O型,183,93,26,外野手,34,97,18,4,NA,NA,NA,NA
2012年度,伊藤　光,Orix,1800,B型,180,78,22,捕手,66,176,36,0,NA,NA,NA,NA
2012年度,古川　秀一,Orix,1800,B型,175,80,14,投手,10,NA,NA,NA,0,0,0,0
2012年度,梶本　勇介,Orix,1700,AB型,175,79,58,内野手,42,61,13,0,NA,NA,NA,NA
2012年度,高宮　和也,Orix,1600,A型,173,73,40,投手,1,NA,NA,NA,0,0,0,0
2012年度,齋藤　俊雄,Orix,1600,A型,180,85,45,捕手,51,92,19,0,NA,NA,NA,NA
2012年度,比嘉　幹貴,Orix,1600,A型,177,77,35,投手,12,NA,NA,NA,1,0,0,1
2012年度,安達　了一,Orix,1500,O型,178,75,3,内野手,50,88,14,0,NA,NA,NA,NA
2012年度,高橋　秀聡,Orix,1500,A型,181,80,54,投手,5,NA,NA,NA,0,0,0,0
2012年度,桑原　謙太朗,Orix,1500,O型,183,85,13,投手,2,NA,NA,NA,0,0,0,0
2012年度,辻　俊哉,Orix,1300,A型,178,82,37,捕手,5,6,1,0,NA,NA,NA,NA
2012年度,佐藤　達也,Orix,1200,B型,178,77,15,投手,14,NA,NA,NA,0,1,0,0
2012年度,海田　智行,Orix,1200,B型,179,80,47,投手,31,NA,NA,NA,0,4,0,1
2012年度,由田　慎太郎,Orix,1200,A型,175,75,66,外野手,20,33,5,0,NA,NA,NA,NA
2012年度,縞田　拓弥,Orix,1200,O型,178,76,33,内野手,28,44,8,0,NA,NA,NA,NA
2012年度,野中　信吾,Orix,1100,A型,168,70,53,外野手,74,120,26,0,NA,NA,NA,NA
2012年度,横山　徹也,Orix,1000,A型,176,83,67,捕手,15,25,6,0,NA,NA,NA,NA
2012年度,宮崎　祐樹,Orix,1000,A型,177,83,24,外野手,11,35,8,2,NA,NA,NA,NA
2012年度,駿太,Orix,1000,A型,180,75,8,外野手,32,29,4,0,NA,NA,NA,NA
2012年度,小島　脩平,Orix,800,O型,177,75,38,内野手,29,87,19,0,NA,NA,NA,NA
2012年度,川端　崇義,Orix,800,B型,176,80,46,外野手,125,429,114,2,NA,NA,NA,NA
2012年度,前田　祐二,Orix,800,B型,180,67,60,投手,5,NA,NA,NA,3,2,0,0
2012年度,深江　真登,Orix,800,A型,180,75,68,外野手,8,24,9,0,NA,NA,NA,NA
2012年度,中村　一生,Orix,700,AB型,186,85,63,外野手,62,54,11,1,NA,NA,NA,NA
2012年度,西川　雅人,Orix,700,B型,185,90,64,投手,2,NA,NA,NA,0,0,0,0
2012年度,三ツ俣　大樹,Orix,610,O型,177,80,30,内野手,9,21,5,0,NA,NA,NA,NA
2012年度,山田　修義,Orix,530,B型,184,85,57,投手,6,NA,NA,NA,0,2,0,0
2012年度,塚原　頌平,Orix,510,O型,184,80,59,投手,16,NA,NA,NA,1,1,0,2
2012年度,田中　賢介,Fighters,27000,O型,176,78,3,内野手,114,457,137,3,NA,NA,NA,NA
2012年度,武田　久,Fighters,23000,B型,170,73,21,投手,56,NA,NA,NA,4,4,32,3
2012年度,稲葉　篤紀,Fighters,20000,O型,185,94,41,外野手,127,449,130,10,NA,NA,NA,NA
2012年度,糸井　嘉男,Fighters,19000,A型,187,88,7,外野手,134,510,155,9,NA,NA,NA,NA
2012年度,武田　勝,Fighters,17000,B型,176,71,38,投手,28,NA,NA,NA,11,7,0,0
2012年度,スレッジ,Fighters,12000,不明,183,86,10,外野手,47,138,32,5,NA,NA,NA,NA
2012年度,ケッペル,Fighters,12000,不明,196,97,31,投手,2,NA,NA,NA,0,1,0,0
2012年度,小谷野　栄一,Fighters,11500,O型,177,88,5,内野手,134,478,109,3,NA,NA,NA,NA
2012年度,金子　誠,Fighters,9250,B型,185,84,8,内野手,103,277,63,0,NA,NA,NA,NA
2012年度,宮西　尚生,Fighters,9000,O型,180,78,25,投手,66,NA,NA,NA,2,2,0,39
2012年度,ウルフ,Fighters,8700,不明,190,104,17,投手,26,NA,NA,NA,10,9,0,0
2012年度,ホフパワー,Fighters,6300,不明,192,97,9,内野手,109,296,73,14,NA,NA,NA,NA
2012年度,二岡　智宏,Fighters,6200,O型,180,81,23,内野手,65,85,30,2,NA,NA,NA,NA
2012年度,榊原　諒,Fighters,5000,A型,176,70,15,投手,17,NA,NA,NA,0,0,0,2
2012年度,陽　岱鋼,Fighters,4600,A型,183,83,24,外野手,144,533,153,7,NA,NA,NA,NA
2012年度,中田　翔,Fighters,4500,O型,182,95,6,内野手,144,547,131,24,NA,NA,NA,NA
2012年度,鶴岡　慎也,Fighters,4200,A型,176,77,22,捕手,116,289,77,0,NA,NA,NA,NA
2012年度,増井　浩俊,Fighters,4000,A型,181,70,19,投手,73,NA,NA,NA,5,5,7,45
2012年度,石井　裕也,Fighters,3500,B型,178,78,13,投手,18,NA,NA,NA,2,1,0,6
2012年度,中嶋　聡,Fighters,3200,AB型,182,82,27,捕手,3,0,0,0,NA,NA,NA,NA
2012年度,大野　奨太,Fighters,3200,O型,177,77,28,捕手,70,140,24,2,NA,NA,NA,NA
2012年度,斎藤　佑樹,Fighters,3000,A型,176,76,18,投手,19,NA,NA,NA,5,8,0,0
2012年度,飯山　裕志,Fighters,2800,B型,178,76,4,内野手,85,68,12,0,NA,NA,NA,NA
2012年度,八木　智哉,Fighters,2400,O型,181,78,29,投手,13,NA,NA,NA,6,3,0,0
2012年度,多田野　数人,Fighters,1900,O型,181,80,65,投手,18,NA,NA,NA,6,5,0,1
2012年度,谷元　圭介,Fighters,1800,A型,166,65,48,投手,28,NA,NA,NA,2,2,0,7
2012年度,糸数　敬作,Fighters,1400,A型,180,86,20,投手,1,NA,NA,NA,0,0,0,0
2012年度,今浪　隆博,Fighters,1350,A型,171,75,45,内野手,13,18,3,0,NA,NA,NA,NA
2012年度,木田　優夫,Fighters,1200,A型,188,95,42,投手,1,NA,NA,NA,0,0,0,0
2012年度,村田　和哉,Fighters,1150,B型,165,65,51,外野手,15,9,1,0,NA,NA,NA,NA
2012年度,根本　朋久,Fighters,1100,AB型,178,76,32,投手,7,NA,NA,NA,0,0,0,0
2012年度,吉川　光夫,Fighters,1100,O型,177,75,34,投手,25,NA,NA,NA,14,5,0,0
2012年度,矢貫　俊之,Fighters,1000,B型,190,88,33,投手,22,NA,NA,NA,1,0,1,1
2012年度,森内　壽春,Fighters,1000,O型,180,80,47,投手,56,NA,NA,NA,0,1,0,16
2012年度,鵜久森　淳志,Fighters,980,O型,189,92,44,外野手,20,32,7,4,NA,NA,NA,NA
2012年度,加藤　政義,Fighters,960,B型,173,76,39,内野手,20,28,4,1,NA,NA,NA,NA
2012年度,乾　真大,Fighters,880,A型,176,74,16,投手,36,NA,NA,NA,1,2,0,2
2012年度,岩舘　学,Fighters,800,A型,177,76,40,内野手,24,31,4,2,NA,NA,NA,NA
2012年度,中村　勝,Fighters,780,A型,184,79,36,投手,8,NA,NA,NA,2,2,0,0
2012年度,杉谷　拳士,Fighters,720,B型,173,74,61,内野手,58,115,27,2,NA,NA,NA,NA
2012年度,若竹　竜士,Fighters,680,A型,180,86,43,投手,2,NA,NA,NA,0,0,0,0
2012年度,西川　遥輝,Fighters,600,A型,179,73,26,内野手,71,134,32,2,NA,NA,NA,NA
2012年度,土屋　健二,Fighters,550,B型,179,74,37,投手,1,NA,NA,NA,0,1,0,0
2012年度,植村　祐介,Fighters,550,O型,180,86,46,投手,9,NA,NA,NA,1,0,0,0
2012年度,中島　卓也,Fighters,540,A型,176,69,56,内野手,105,70,8,0,NA,NA,NA,NA
2012年度,近藤　健介,Fighters,500,O型,171,80,54,捕手,20,26,5,0,NA,NA,NA,NA
2012年度,谷口　雄也,Fighters,480,B型,182,80,64,外野手,4,5,2,0,NA,NA,NA,NA
2012年度,井口　資仁,Lotte,18000,O型,178,91,6,内野手,140,505,129,11,NA,NA,NA,NA
2012年度,里崎　智也,Lotte,15000,A型,175,94,22,捕手,120,385,94,9,NA,NA,NA,NA
2012年度,今江　敏晃,Lotte,14700,B型,180,88,8,内野手,136,446,113,6,NA,NA,NA,NA
2012年度,サブロー,Lotte,13000,B型,181,90,3,外野手,137,476,114,7,NA,NA,NA,NA
2012年度,成瀬　善久,Lotte,13000,AB型,180,86,17,投手,28,NA,NA,NA,12,11,0,0
2012年度,渡辺　俊介,Lotte,12600,A型,177,70,31,投手,13,NA,NA,NA,4,4,0,0
2012年度,薮田　安彦,Lotte,10000,B型,183,87,49,投手,61,NA,NA,NA,1,6,26,8
2012年度,福浦　和也,Lotte,10000,B型,183,88,9,内野手,84,180,45,0,NA,NA,NA,NA
2012年度,小野　晋吾,Lotte,8000,O型,179,82,29,投手,15,NA,NA,NA,2,5,0,0
2012年度,大松　尚逸,Lotte,6300,B型,184,93,10,外野手,89,258,51,5,NA,NA,NA,NA
2012年度,伊藤　義弘,Lotte,6000,B型,177,75,30,投手,6,NA,NA,NA,0,1,0,2
2012年度,ペン,Lotte,5850,不明,191,91,44,投手,4,NA,NA,NA,1,2,0,0
2012年度,カルロス・ロサ,Lotte,5850,不明,183,89,99,投手,16,NA,NA,NA,0,1,0,1
2012年度,唐川　侑己,Lotte,5450,O型,181,80,19,投手,12,NA,NA,NA,8,2,0,0
2012年度,岡田　幸文,Lotte,3200,O型,177,70,66,外野手,131,431,113,0,NA,NA,NA,NA
2012年度,荻野　忠寛,Lotte,3120,A型,174,72,0,投手,5,NA,NA,NA,0,0,0,1
2012年度,吉見　祐治,Lotte,3100,O型,188,86,12,投手,8,NA,NA,NA,1,2,0,0
2012年度,レデズマ,Lotte,3100,不明,192,102,47,投手,1,NA,NA,NA,0,0,0,0
2012年度,グライシンガー,Lotte,3000,不明,190,90,46,投手,25,NA,NA,NA,12,8,0,0
2012年度,伊志嶺　翔大,Lotte,3000,A型,179,79,5,外野手,24,60,12,0,NA,NA,NA,NA
2012年度,清田　育宏,Lotte,2600,A型,180,85,1,外野手,87,253,71,3,NA,NA,NA,NA
2012年度,大谷　智久,Lotte,2500,A型,176,82,14,投手,42,NA,NA,NA,4,6,0,5
2012年度,ホワイトセル,Lotte,2400,不明,186,99,64,内野手,63,223,69,9,NA,NA,NA,NA
2012年度,荻野　貴司,Lotte,2250,O型,172,75,4,外野手,61,165,37,1,NA,NA,NA,NA
2012年度,根元　俊一,Lotte,2230,A型,177,77,32,内野手,133,512,143,9,NA,NA,NA,NA
2012年度,工藤　隆人,Lotte,1940,A型,171,73,25,外野手,24,6,1,0,NA,NA,NA,NA
2012年度,内　竜也,Lotte,1750,A型,182,87,21,投手,27,NA,NA,NA,1,1,4,9
2012年度,上野　大樹,Lotte,1700,B型,182,80,15,投手,5,NA,NA,NA,0,1,0,0
2012年度,古谷　拓哉,Lotte,1600,A型,180,74,27,投手,10,NA,NA,NA,0,0,0,0
2012年度,田中　雅彦,Lotte,1580,A型,175,75,39,捕手,50,83,17,0,NA,NA,NA,NA
2012年度,中後　悠平,Lotte,1500,O型,182,72,16,投手,27,NA,NA,NA,2,0,0,5
2012年度,藤岡　貴裕,Lotte,1500,AB型,183,85,18,投手,21,NA,NA,NA,6,7,0,0
2012年度,塀内　久雄,Lotte,1450,A型,180,82,23,内野手,61,17,2,0,NA,NA,NA,NA
2012年度,早坂　圭介,Lotte,1400,O型,176,63,68,内野手,68,11,0,0,NA,NA,NA,NA
2012年度,南　竜介,Lotte,1400,A型,186,88,65,外野手,11,22,5,0,NA,NA,NA,NA
2012年度,渡辺　正人,Lotte,1390,A型,183,85,40,内野手,2,3,0,0,NA,NA,NA,NA
2012年度,南　昌輝,Lotte,1350,A型,182,88,33,投手,26,NA,NA,NA,1,0,0,6
2012年度,鈴木　大地,Lotte,1300,O型,175,79,35,内野手,62,135,37,0,NA,NA,NA,NA
2012年度,橋本　健太郎,Lotte,1220,A型,192,93,13,投手,13,NA,NA,NA,0,0,0,1
2012年度,青野　毅,Lotte,1220,B型,178,83,58,内野手,15,16,2,0,NA,NA,NA,NA
2012年度,益田　直也,Lotte,1200,B型,177,80,52,投手,72,NA,NA,NA,2,2,1,41
2012年度,マシス,Lotte,1200,不明,188,100,36,投手,6,NA,NA,NA,1,4,0,0
2012年度,木村　雄太,Lotte,1110,B型,190,85,34,投手,4,NA,NA,NA,0,0,0,0
2012年度,角中　勝也,Lotte,1000,A型,180,80,61,外野手,128,477,149,3,NA,NA,NA,NA
2012年度,小池　翔大,Lotte,900,O型,183,86,24,捕手,1,1,0,0,NA,NA,NA,NA
